Episode_number,yaw,pitch,roll,max_x,max_y,height,max_time,total_reward,steps,explore,exploit
42,0.9827937232473294,1.5707963267948966,1.06369782240256,-0.6283439546823502,2.30421245098114,6.799999999999997,0.2239208221435547,38.19439894077982,118,106,12
43,2.014742051882894,0,1.5839534622676523,1.6928633451461792,-2.3959102630615234,6.1999999999999975,0.21902799606323242,-114.0877097565488,164,151,13
44,1.3258176636680326,0.2013579207903308,2.1451011569695986,1.6272792220115662,2.5602848529815674,6.799999999999997,0.21377992630004883,-110.3039033692805,151,134,17
45,1.7196862744043937,1.5707963267948966,1.751722787549018,1.6807795763015747,0.7878617346286774,6.499999999999997,0.2037980556488037,105.4029183988951,131,123,8
46,1.2490457723982544,0.5235987755982989,1.5707963267948966,0.7895150780677795,2.385321259498596,6.1999999999999975,0.21496081352233887,26.470891760378873,139,128,11
47,2.634494149197456,1.5707963267948966,2.6516353273360647,1.5478737950325012,-1.625344157218933,6.499999999999997,0.20343494415283203,45.299033814555926,134,119,15
48,1.8370483759458212,0.2013579207903308,2.5829933382462307,-3.106696128845215,0.9073270484805107,6.1999999999999975,0.21813392639160156,-163.0973281924258,141,128,13
49,0,0,0,0,0,0,0,-1.4134874211983777,0,1,0
50,1.2712643377249735,0,1.4056476493802699,1.6315335035324097,1.9935816526412964,6.499999999999997,0.20901203155517578,-109.3510577300844,143,127,16
51,1.6345396393275835,0.020001333573390494,1.6262948320406132,1.4202585816383362,-1.773107647895813,6.799999999999997,0.2215888500213623,-168.90684300498842,183,162,21
52,0.8557046275160728,0.45559867339582333,2.4149503129080676,1.9840888977050781,-2.024327278137207,2.0,0,-266.39276483919264,108,105,4
53,0.8934098880974948,1.5707963267948966,0.8934098880974948,-0.6929319500923157,0.6862664073705673,6.499999999999997,0.20145797729492188,303.6872775862181,206,181,25
54,0,0,0,0,0,0,0,0,0,0,0
55,1.9437840485949576,1.5707963267948966,1.6620454891189484,-1.4023314714431763,1.3247644305229187,6.499999999999997,0.20622014999389648,-1.0090661112897128,152,134,18
56,1.701007769759293,0.04001067435398893,1.701007769759293,0.7942860573530197,1.647810697555542,6.799999999999997,0.22988414764404297,289.00063214791476,150,142,8
57,1.273732114453854,1.5707963267948966,1.209791023372434,1.1952934265136719,0.2846473306417465,6.499999999999997,0.2315220832824707,310.43844245917387,133,116,17
58,1.0662358880186513,1.5707963267948966,1.0876706619775633,1.3549378514289856,-0.13246697187423706,6.499999999999997,0.19912290573120117,453.9306125413003,144,129,15
59,0,0,0,0,0,0,0,-1.4079857010425922,0,1,0
60,2.6742137186223283,0,2.4913651888413537,-0.6269658803939819,1.9990623593330383,6.499999999999997,0.2050800323486328,-157.62513394372527,179,149,30
61,0,0,0,0,0,0,0,0,0,0,0
62,3.141592653589793,1.5707963267948966,3.141592653589793,-0.7467806339263916,0.12386095523834229,6.1999999999999975,0.2072310447692871,-198.33621972789604,198,173,25
63,1.4817467441603989,1.5707963267948966,2.0344439357957023,0.7574640512466431,5.158231258392334,6.799999999999997,0.2194509506225586,-1193.1241017625591,366,285,81
64,0,0,0,0,0,0,0,0,0,0,0
65,1.911775280291246,0,2.1870932641909677,1.614588737487793,3.739089250564575,6.799999999999997,0.22745108604431152,-429.9176922566097,256,218,38
66,1.5707963267948966,0.020001333573390494,1.1731683352727673,-0.4741000793874264,4.702123641967773,2.0,0,-226.65451716963926,59,59,1
67,1.8622531212727635,0,2.4930580302601184,3.0627636909484863,-0.417843222618103,6.799999999999997,0.20203518867492676,-475.31060089980235,402,292,110
68,1.2291808361470895,0,0.9638086627484889,0.9391376972198486,0.4941278509795666,6.499999999999997,0.20710110664367676,437.5942825752677,111,106,5
69,1.9138202672156,0.411516846067488,1.4965146473823339,-1.2336299419403076,-1.4798091650009155,7.099999999999997,0.21487092971801758,-22.194546453161536,169,149,20
70,1.7997213233105056,1.5707963267948966,1.7837346763742936,-1.5372669696807861,-0.372336745262146,6.799999999999997,0.20965003967285156,41.545891222022895,116,104,12
71,1.4440287916935346,0.12028988239478804,1.432553336317168,-2.6566200256347656,0.5911740139126778,6.799999999999997,0.21103692054748535,-93.12654283691182,150,137,13
72,2.9617391537973137,1.5707963267948966,2.461943775313684,1.4600502848625183,-1.5293469429016113,6.499999999999997,0.22123098373413086,23.281099832955157,185,170,15
73,0.2782996590051114,0.45559867339582333,0.09966865249116186,-0.5110858678817749,3.071658134460449,6.499999999999997,0.22387981414794922,-127.42686044210683,110,102,8
74,1.2712643377249735,0.5943858000010624,1.4625257359344406,-1.2274480760097504,-0.808143138885498,6.499999999999997,0.2084200382232666,233.03088790774308,131,118,13
75,1.2610933822524406,1.5707963267948966,0.110657221173897,-1.1297420263290405,0.999622255563736,6.799999999999997,0.21547603607177734,109.75479686875845,166,151,15
76,1.241171919374154,0.04001067435398893,1.6233793884058383,1.5002482246491127,1.527237355709076,6.799999999999997,0.17005085945129395,113.92082068777007,142,127,15
77,0.4366271598135413,1.5707963267948966,0.16076274062583473,-0.3705484867095947,1.964514136314392,6.499999999999997,0.22116684913635254,-26.222127273171164,90,79,11
78,1.7910450501855855,0,2.2655346029915995,1.3930722996592522,1.1204341650009155,6.499999999999997,0.21067309379577637,242.51067022453825,137,125,12
79,1.6207547225168393,1.5707963267948966,2.0736395377227574,4.3480565547943115,2.974078893661499,6.1999999999999975,0.21979618072509766,-394.2047357090198,202,180,22
80,1.5707963267948966,0.8633131150155539,1.2490457723982544,-0.1598280668258667,1.0032504189293832,6.499999999999997,0.21727705001831055,386.07092169827996,127,116,11
81,1.317122230656254,0.04001067435398893,1.1150225708181911,-1.4926645755767822,-1.4122487306594849,6.799999999999997,0.21863603591918945,-70.65472794995199,125,114,11
82,0,0,0,0,0,0,0,0,0,0,0
83,0.340381938641907,0.060036058445278435,0.47569521885499216,0.006437242031097412,1.4759091436862946,6.799999999999997,0.2222919464111328,208.35866316981725,109,94,15
84,0.8760580505981935,0.06003605844527845,0.3769092703248211,2.158475637435913,-2.5422956943511963,6.1999999999999975,0.22490787506103516,-149.0506891512199,135,122,13
85,0.3217505543966422,0.1404614147098558,0.13255153229667402,-2.026136875152588,-0.28591740131378174,7.099999999999997,0.20875096321105957,22.94276203949717,74,67,7
86,0.9753864513161642,0.16069065295191062,0.9119902906774204,-2.156767725944519,0.9840714931488037,6.499999999999997,0.2372150421142578,75.13283987211744,101,89,12
87,2.387434323622613,0.1001674211615598,2.259155104210345,-1.7804303169250488,1.3117214441299438,7.099999999999997,0.22732996940612793,-121.86562363838884,116,102,14
88,0.9780989220598338,1.5707963267948966,0.4444192099010988,-0.24064427614212036,0.7518106698989868,6.1999999999999975,0.21238303184509277,465.81219215220284,147,134,13
89,2.651635327336064,0,2.723368324010564,-0.17272114753723145,-1.911231517791748,6.799999999999997,0.20995020866394043,-258.84790476016155,161,136,25
90,1.1441688336680207,0.24236585103896321,0.83798122500839,-1.276407241821289,2.1734105348587036,6.499999999999997,0.21622490882873535,-6.835057462129335,120,105,15
91,0,0,0,0,0,0,0,0,0,0,0
92,1.1441688336680207,0.24236585103896321,2.0106389096106323,1.394752860069275,2.066473603248596,6.499999999999997,0.21036219596862793,42.66379079364487,159,143,16
93,1.6771891814938007,1.5707963267948966,1.583141378639121,1.702102780342102,1.5743961930274963,6.499999999999997,0.22092604637145996,-8.082371814623027,161,144,17
94,1.2068173702852527,0.04001067435398894,1.142310099749119,-0.6410319805145264,-1.7891156673431396,6.499999999999997,0.22266006469726562,-15.827158024762083,147,129,18
95,0,0,0,0,0,0,0,1.0,0,1,0
96,1.8817946074004375,0.694498265626556,1.082462375738491,2.0089714527130127,-1.4069742560386658,6.499999999999997,0.2068028450012207,86.45724296069909,107,97,10
97,1.3258176636680326,0.2218144704967945,1.2714300927375448,2.2609241008758545,2.0159839391708374,6.499999999999997,0.20815396308898926,-32.70897441882279,160,143,17
98,1.710075586331743,0.08008558003365902,1.5946013529799665,-0.4189613461494446,-1.6173642873764038,6.799999999999997,0.22719502449035645,-18.744391113592265,145,128,17
99,1.4181469983996315,0.5943858000010621,3.141592653589793,1.5577820539474487,0.9215806722640991,6.499999999999997,0.2118990421295166,470.2488083760993,183,164,19
100,1.7307094499531157,0.1001674211615598,1.3494818844471055,-2.6189815998077393,0.008902259171009064,6.799999999999997,0.21306490898132324,72.3426375894461,137,117,20
101,1.1801892830972098,0.28379410920832776,0.5937496667107711,1.3706636428833008,-2.1325316429138184,6.1999999999999975,0.21718788146972656,-36.8152455561496,135,122,13
102,1.8650308919060843,1.5707963267948966,1.8671481870695112,3.0872908234596252,1.3308416604995728,6.499999999999997,0.22717499732971191,-80.94316390629521,150,133,17
103,1.051650212548374,0.9272952180016126,0.6181442259351873,-0.8338469862937927,2.0734782218933105,7.099999999999997,0.22709417343139648,-136.02141527784204,119,102,17
104,1.1071487177940906,1.5707963267948966,1.4219063791853994,-4.496951580047607,0.8435589224100113,6.499999999999997,0.22839999198913574,-395.5100986372099,198,162,36
105,0,0,0,0,0,0,0,1.0,0,1,0
106,1.001483135694235,0.2013579207903308,1.5707963267948966,1.4279364943504333,1.2414835691452026,6.499999999999997,0.23694109916687012,209.35791686449366,127,111,16
107,0,0,0,0,0,0,0,0,0,0,0
108,1.3258176636680326,1.2870022175865699,1.2268272070715354,-1.7023775577545166,-2.3189921379089355,6.799999999999997,0.23129796981811523,-58.5662900464631,132,118,14
109,1.61837943007188,0.36826789343664,1.8055189392800937,-0.35769325494766235,-1.3590065240859985,6.499999999999997,0.2149641513824463,16.552623835858824,152,134,18
110,1.2643117619450346,1.5707963267948966,1.0934509444212248,-1.8486645221710205,1.1179583072662354,6.1999999999999975,0.25246310234069824,21.111517989252555,172,154,18
111,0,0,0,0,0,0,0,0,0,0,0
112,3.0860941483440767,1.5707963267948966,2.3369660910926373,0.8024014681577682,3.4794909954071045,6.499999999999997,0.22991085052490234,-276.5366834600818,156,139,17
113,1.5904016576521012,0.8633131150155536,1.6575346654708816,1.5756433606147766,4.205963850021362,6.1999999999999975,0.22465109825134277,-344.95319214348643,187,162,25
114,1.5707963267948966,1.5707963267948966,2.1112158270654806,-1.4221612215042114,0.8553404211997986,6.499999999999997,0.23632097244262695,-14.677233631513495,124,110,14
115,1.1150225708181911,0,1.5707963267948966,-0.5077495574951172,1.5222090482711792,6.799999999999997,0.21786189079284668,355.78693542597176,127,109,18
116,0.5404195002705843,0.411516846067488,1.5707963267948963,1.1607121229171753,-0.6415262222290039,6.499999999999997,0.23936009407043457,-54.949538853079794,95,86,9
117,0.9242831789176614,0.863313115015554,1.5707963267948963,-0.5244942307472229,-1.9956761598587036,6.1999999999999975,0.22938108444213867,-99.54893803458519,130,113,17
118,1.6704649792860586,1.5707963267948966,1.3352513460740334,-0.9552090167999268,0.8186189234256744,6.1999999999999975,0.22206401824951172,109.98083448283123,109,100,9
119,0.976582622994463,1.5707963267948966,1.147942400661956,1.0203488301485777,2.6776751279830933,6.1999999999999975,0.22164082527160645,-31.36535716562768,130,120,10
120,0.5364354576047313,0.5943858000010622,0.22131444234779124,1.0508904457092285,-0.5947862863540649,6.499999999999997,0.2139270305633545,7.213246315848105,117,102,15
121,1.2551806647561303,0.24236585103896321,0.8003224283875335,1.65729421377182,3.379350185394287,6.799999999999997,0.22944092750549316,-229.1506818866326,148,130,18
122,1.396124127786657,1.5707963267948966,1.1935472671525378,2.8703261613845825,-0.8276273012161255,6.499999999999997,0.23614001274108887,60.66614402883274,158,138,20
123,2.3805798993650633,0.060036058445278435,1.892546881191539,0.678936243057251,-0.6541290879249573,6.799999999999997,0.23552298545837402,295.2199726098478,134,115,19
124,0.5404195002705844,0.9972832223717998,2.214297435588179,0.605127178132534,-1.4671399593353271,6.499999999999997,0.23238515853881836,-73.73917422721395,128,107,21
125,1.6064954394742206,0.020001333573390494,0.6696389456766376,1.1578015089035034,-1.5473567247390747,6.499999999999997,0.2320709228515625,84.63728316638004,124,107,17
126,1.4410937896389846,0.41151684606748806,1.9163519073766087,1.6125514507293701,-2.1688058376312256,6.499999999999997,0.22504186630249023,-273.77667504009406,190,163,27
127,1.0969449903001365,1.5707963267948966,2.6516353273360647,-2.162041664123535,2.376294255256653,6.1999999999999975,0.2278428077697754,-237.48490996270723,202,171,31
128,1.2277723863741932,0.020001333573390494,0.970746113393143,-0.4783657565712929,2.173683285713196,6.1999999999999975,0.21741008758544922,-22.203450079005066,97,88,9
129,1.6913272482040542,1.5707963267948966,1.589454448452033,-1.6674107313156128,2.9643449783325195,6.499999999999997,0.21956706047058105,-522.9653763877627,417,290,127
130,3.141592653589788,1.5707963267948966,2.9361972644000254,2.6428122520446777,1.8178480863571167,6.499999999999997,0.2400670051574707,-264.3602302149313,197,164,33
131,1.61837943007188,0.1809864512465477,1.6885289015989902,2.3206501603126526,2.3500645756721497,7.099999999999997,0.2381138801574707,-220.11238999095644,231,194,37
132,1.7940641160780508,0.04001067435398893,1.4321565896607387,-0.7468545436859131,-1.5114240646362305,6.499999999999997,0.2338559627532959,-377.98974442458734,180,155,25
133,0.8913825213870483,1.5707963267948966,0.7649928327109102,-0.43431633710861206,1.797626793384552,6.499999999999997,0.2350630760192871,-48.83560557490503,92,79,13
134,0.5880026035475677,1.5707963267948966,0.5880026035475677,-1.579471468925476,1.0428747534751892,6.799999999999997,0.2339189052581787,27.81162943781776,88,74,14
135,2.4805494847391065,0,2.390663591191853,1.4474641978740692,0.6764466911554337,6.1999999999999975,0.2326488494873047,543.4186862243372,136,117,19
136,1.4784669920632976,0.9272952180016117,2.922923707715851,1.341599941253662,2.451035261154175,6.799999999999997,0.2320539951324463,59.365874880238216,115,104,11
137,0.9994588469612699,0.22181447049679445,0.6240230529767569,0.26453013718128204,1.0,6.1999999999999975,0.2319178581237793,313.04075060967295,89,80,9
138,1.6475682180646747,0.06003605844527842,1.3808080388761808,1.0,0.5756045877933502,7.399999999999997,0.21927118301391602,560.798740731342,106,86,20
139,1.240498971965643,0.5468509506959441,0.4124104415973873,0.6154837608337402,1.7022875547409058,6.799999999999997,0.22369980812072754,476.7498794916394,109,94,15
140,0.173245666452365,0.10016742116155981,4.6259292692714864e-17,-1.654906004667282,1.733849048614502,7.099999999999997,0.21764111518859863,-24.97719166669109,116,103,13
141,0.7853981633974485,0.43344532006988606,1.5707963267948966,2.1143194511532784,-0.6701381504535675,6.1999999999999975,0.22674107551574707,741.7333209490816,115,101,14
142,1.1365520059980958,1.5707963267948966,0.6287962864154332,0.9112124741077423,0.7298684418201447,7.099999999999997,0.2388911247253418,307.98032641921895,156,134,22
143,0,0,0,0,0,0,0,1.0,0,1,0
144,1.8278889347675575,0,1.5291537476963082,1.201715499162674,-1.3408448696136475,6.1999999999999975,0.2503550052642822,35.80410768005245,181,158,23
145,0,0,0,0,0,0,0,0,0,0,0
146,0.9544993893988254,0.10016742116155979,0.3805063771123651,2.426713228225708,1.4914941191673279,6.1999999999999975,0.22350502014160156,-36.64744957732171,118,101,17
147,2.796945337971767,1.5707963267948966,1.6961854471364128,4.08417820930481,1.0,6.1999999999999975,0.2393479347229004,-159.43083695724664,157,143,14
148,0.8930880342302691,0.02000133357339048,0.7266423406817257,-0.5663739740848541,1.1551280319690704,6.499999999999997,0.2301950454711914,254.74471579273634,144,128,16
149,1.5962145800539722,1.5707963267948966,1.343321346322069,-1.1124424040317535,3.3825016021728516,6.499999999999997,0.22216391563415527,-123.81292950403785,140,126,14
150,0.661043168850687,0.020001333573390494,0.6300339095459153,-1.165320873260498,-2.1315677165985107,6.799999999999997,0.22849583625793457,-158.88593244130337,117,103,14
151,3.0722595199015847,1.5707963267948966,3.009041121293119,1.2137715816497803,-1.318673312664032,6.1999999999999975,0.23704886436462402,89.17370640585249,126,114,12
152,2.1077070695349422,1.5707963267948966,1.452306367636759,-1.427261233329773,0.33685141801834106,6.499999999999997,0.24274301528930664,328.4090272787305,129,112,17
153,0.9440534255838499,0.45559867339582344,0.6125375566103034,1.7442537546157837,-0.8856391906738281,6.799999999999997,0.23885488510131836,-47.53727330166411,89,76,13
154,0,0,0,0,0,0,0,0,0,0,0
155,0.41012734054149097,0.08008558003365901,0.37298772180006096,-2.1433188915252686,-1.0810081958770752,6.499999999999997,0.2406148910522461,-41.055017954027406,110,96,14
156,0,0,0,0,0,0,0,0,0,0,0
157,1.5900247258946039,1.5707963267948966,1.4168516623365468,3.0721495151519775,1.1360250115394592,6.499999999999997,0.22675013542175293,-175.4822397350846,135,117,18
158,0,0,0,0,0,0,0,0,0,0,0
159,0.8602580111082153,0.04001067435398889,0.6823165548747483,1.5156108140945435,0.9929346335120499,6.1999999999999975,0.23615097999572754,123.64056491832162,119,108,11
160,2.412315272893521,0.24236585103896324,0.8478169733934057,2.6804656982421875,-0.5271890759468079,6.499999999999997,0.22799205780029297,-0.6529171957041768,114,100,14
161,2.214297435588181,0.08008558003365902,1.5208379310729536,-1.131065011024475,2.2758288383483887,6.1999999999999975,0.2242600917816162,-92.40447610822389,117,103,14
162,0,0,0,0,0,0,0,0,0,0,0
163,3.017237659043032,1.5707963267948966,1.5707963267948961,1.9450383186340332,0.8653994053602219,6.499999999999997,0.22831201553344727,-62.493419305200824,100,86,14
164,0.6478114269270985,0.2013579207903308,0.5880026035475676,-0.6273942589759827,1.6245406866073608,6.799999999999997,0.23102116584777832,1.2053140574112489,89,76,13
165,0.081452044305871,0.060036058445278435,0.0,0.5,-1.3967909216880798,2.0,0,30.40589104305223,33,34,0
166,0.9272952180016124,1.5707963267948966,0.6181442259351874,1.9244838953018188,3.7843945026397705,6.799999999999997,0.23849105834960938,-218.40834050589922,152,132,20
167,0,0,0,0,0,0,0,1.0,0,1,0
168,0.48251329502247686,0,0.42976227909668857,2.1487988233566284,2.635701894760132,6.1999999999999975,0.2387239933013916,-140.59799611844164,101,90,11
169,0.9431669009934025,0.3897962964742607,0.6300339095459153,-0.16476476192474365,0.637750506401062,6.499999999999997,0.22013306617736816,882.052046307418,157,133,24
170,2.2455372690184494,0,1.9559538331583706,2.406290650367737,1.9171546697616577,6.499999999999997,0.2422800064086914,-153.39039727521947,148,127,21
171,1.4327903031373772,0.9272952180016123,1.0121970114513343,0.6301300525665283,1.1583698838949203,6.1999999999999975,0.22212600708007812,746.4204488769672,106,92,14
172,0,0,0,0,0,0,0,0,0,0,0
173,1.2776094302370145,1.5707963267948966,1.1455913078152786,1.2977030277252197,0.6277734190225601,6.499999999999997,0.23409390449523926,1097.3171429129402,97,88,9
174,1.4164775508687777,0.8038023189330301,1.4164775508687777,1.0924639701843262,-0.7654396295547485,6.499999999999997,0.24419808387756348,236.3203023313259,101,87,14
175,1.452306367636759,0,1.0121970114513343,1.1653645038604736,-1.7962405681610107,6.799999999999997,0.23532509803771973,1.5819834618037527,121,109,12
176,1.9215242750430999,0.020001333573390494,2.2024869611338658,2.7774442434310913,-1.0803836584091187,6.799999999999997,0.22733306884765625,-184.2931068134628,154,134,20
177,0.48995732625372845,0,0.21109333322274648,1.5,-0.22696176171302795,6.499999999999997,0.22316479682922363,202.35640967805963,98,82,16
178,1.1553042308540062,0.060036058445278435,1.0175020014726042,-2.2406506538391113,1.1185166239738464,6.1999999999999975,0.23571205139160156,-18.954696225541035,103,91,12
179,0.9765826229944627,0.04001067435398893,0.623199329934066,-1.1262983083724976,2.3888782262802124,6.499999999999997,0.24509191513061523,-12.621456679364748,114,95,19
180,2.8198420991931448,1.5707963267948966,2.173083672929861,1.1515064090490341,2.8670692443847656,6.499999999999997,0.22136187553405762,-108.05567046800712,133,115,18
181,0.7464568203004092,0.7477626346599205,0.5565993180102228,1.3516038656234741,2.808877110481262,7.099999999999997,0.24492716789245605,-74.13695654936204,117,99,18
182,1.382574821490126,0.45559867339582344,1.975688113079979,1.158617079257965,2.484205484390259,6.799999999999997,0.22977590560913086,-82.07744454905688,138,117,21
183,0,0,0,0,0,0,0,0,0,0,0
184,1.3258176636680326,1.5707963267948966,1.1983978801181425,2.397877871990204,-2.342336893081665,6.499999999999997,0.23644781112670898,-77.70926457502301,116,101,15
185,0,0,0,0,0,0,0,0,0,0,0
186,1.2252407462131845,1.5707963267948966,2.034443935795703,0.05399447679519653,0.9176830649375916,6.1999999999999975,0.22786903381347656,96.15348567946101,120,109,11
187,1.7640078106427026,0.570437109399922,0.5991753229863068,0.9236885160207748,1.9913633465766907,6.499999999999997,0.2326979637145996,166.90461460802666,122,104,18
188,0.9900399732272263,0.80380231893303,0.45471927482096947,2.086777091026306,-1.2127069383859634,7.399999999999997,0.25147104263305664,-43.47813865556486,109,88,21
189,0.5162306706117479,0.36826789343663996,0.34161549064780716,1.6270215511322021,0.667007714509964,6.499999999999997,0.23952913284301758,113.71157761491514,87,78,9
190,0.3016190462662397,0.020001333573390494,0.29544083714372005,-0.5105544328689575,1.1506513357162476,6.799999999999997,0.24070215225219727,192.34158311817248,109,96,13
191,3.141592653589793,1.5707963267948966,3.141592653589793,0.43504148721694946,0.19291657209396362,6.499999999999997,0.22441315650939941,200.91281621047054,117,102,15
192,0.6435011087932845,0,0.8441539861131712,-1.0470574498176575,0.138301819562912,6.499999999999997,0.23994898796081543,532.7096486645505,112,98,14
193,2.6442499372429706,0,2.529865688533919,1.5,0.981797531247139,6.499999999999997,0.2459399700164795,288.86555050855236,105,94,11
194,0.5724598138180512,0.4115168460674882,0.3916999394374242,-0.4511180520057678,1.7088058590888977,6.799999999999997,0.23668503761291504,264.09569993603316,114,100,14
195,1.4833009859925053,0.20135792079033077,1.0007558630951867,-1.3524549156427383,1.3072784096002579,6.499999999999997,0.2334461212158203,102.93845204849029,130,110,20
196,1.869295258381076,0,1.7607846147136124,1.766730010509491,-0.8795136362314224,6.499999999999997,0.2319650650024414,55.653079727345784,107,94,13
197,0,0,0,0,0,0,0,0,0,0,0
198,0.8058034940839865,1.5707963267948966,0.6470471932203232,3.1659936904907227,0.1972237527370453,6.499999999999997,0.23189401626586914,-99.71234600039145,150,126,24
